median,mean,variance,max,min,year
3.2518671825789616,2.6865668594999885,7.231368965387992,2.0809552036582266,8.318398207784933,1988
3.184738594438945,2.6759745827231165,6.769234407335945,2.1811330341265136,8.607392887146457,1989
3.2379195536758756,2.726304902021524,6.74837458642348,2.200016936235075,8.020162419490338,1990
3.221992261315577,2.667215748125023,7.195891346094765,2.0541959522398168,7.88742649117894,1991
3.2234320165571857,2.659624784709696,7.069755902880339,2.0411550512321117,8.37888546625595,1992
3.2006658867992446,2.6516759938537295,7.331264578773197,2.126344313659074,8.919630355642676,1993
3.248897687393143,2.713576753450634,7.0824486772853446,2.0451350664747223,8.045645477457294,1994
3.256096463601188,2.716541134928572,7.17416145034594,2.0881531035650776,8.657798935872304,1995
3.214613515702331,2.656995115033036,7.4513925417581035,2.198746718604454,6.908709045085409,1996
3.246288131017727,2.7133161711135947,7.128648327550649,2.0860360741807105,7.731167740128814,1997
3.3428417169081257,2.780141558262553,7.299262035075742,2.2548056567025148,7.991598991879025,1998
3.257176280032395,2.7406589169864883,6.856289209984071,2.2308408840714704,7.776813217586109,1999
3.2416989111851007,2.7323841823303843,6.740822758372895,2.277584892878314,7.179781573788854,2000
3.285791415459372,2.74706380897422,7.1016892591647025,2.2001862985858236,7.485298235788293,2001
3.2905606046972014,2.774111697596514,6.9585394611086855,2.2214412736048774,8.232707924950994,2002
3.331953567893459,2.7663116306387363,7.278459152474078,2.1689389448725542,6.821618594231306,2003
3.2856114460541708,2.7464443364084996,6.978293599869471,2.162503175544076,7.605992719126294,2004
3.2902906505894,2.761393446239044,7.217363637753279,2.22059446185113,6.817978157378887,2005
3.289840727076397,2.769021474386463,7.1054495946745595,2.226352781776611,7.252870344441332,2006
3.3135966885629444,2.7827671096356394,6.807249308073668,2.1713100177830467,7.1352562307476886,2007
3.2942499775038248,2.7468050200919527,6.860778763971626,2.190024557540858,7.9787174460935315,2008
3.2895707729685957,2.77042003699331,7.066629969908254,2.187568803454992,7.30103612433492,2009
3.338162512372896,2.7865115775184726,7.511863897104481,2.259801846049624,6.6488378605432645,2010
3.2704040313146767,2.752992837627105,7.047040313048635,2.2310949275975958,7.267432091851022,2011
3.325024745793215,2.755443361098562,7.356220140667283,2.28918621390465,7.149817978157379,2012
3.3451813191757407,2.83419567253331,7.072483199581621,2.237700059276823,7.324278913469615,2013
