,median,mean,variance,max,min,year
4280,,,,,,2002
4281,,,,,,2002
4282,,,,,,2002
4283,,,,,,2002
4284,,,,,,2002
4285,,,,,,2002
4286,,,,,,2002
4287,,,,,,2002
4288,,,,,,2002
4289,,,,,,2002
4290,,,,,,2002
4291,,,,,,2002
4292,,,,,,2002
4293,,,,,,2002
4294,,,,,,2002
4295,,,,,,2002
4296,,,,,,2002
4297,,,,,,2002
4298,,,,,,2002
4299,,,,,,2002
4300,,,,,,2002
4301,,,,,,2002
4302,,,,,,2002
4303,,,,,,2002
4304,,,,,,2002
4305,,,,,,2002
4306,,,,,,2002
4307,,,,,,2002
4308,,,,,,2002
4309,,,,,,2002
4310,,,,,,2002
4311,,,,,,2002
4312,,,,,,2002
4313,,,,,,2002
4314,,,,,,2002
4315,,,,,,2002
4316,,,,,,2002
4317,,,,,,2002
4318,,,,,,2002
4319,,,,,,2002
4320,,,,,,2003
4321,,,,,,2003
4322,,,,,,2003
4323,,,,,,2003
4324,,,,,,2003
4325,,,,,,2003
4326,,,,,,2003
4327,,,,,,2003
4328,,,,,,2003
4329,,,,,,2003
4330,,,,,,2003
4331,,,,,,2003
4332,,,,,,2003
4333,,,,,,2003
4334,,,,,,2003
4335,,,,,,2003
4336,,,,,,2003
4337,,,,,,2003
4338,,,,,,2003
4339,,,,,,2003
4340,,,,,,2003
4341,,,,,,2003
4342,,,,,,2003
4343,,,,,,2003
4344,,,,,,2003
4345,,,,,,2003
4346,,,,,,2003
4347,,,,,,2003
4348,,,,,,2003
4349,,,,,,2003
4350,,,,,,2003
4351,,,,,,2003
4352,,,,,,2003
4353,,,,,,2003
4354,,,,,,2003
4355,,,,,,2003
4356,,,,,,2003
4357,,,,,,2003
4358,,,,,,2003
4359,,,,,,2003
4360,,,,,,2003
4361,,,,,,2003
4362,,,,,,2003
4363,,,,,,2003
4364,,,,,,2003
4365,,,,,,2003
4366,,,,,,2003
4367,,,,,,2003
4368,,,,,,2003
4369,,,,,,2003
4370,,,,,,2003
4371,,,,,,2003
4372,,,,,,2003
4373,,,,,,2003
4374,,,,,,2003
4375,,,,,,2003
4376,,,,,,2003
4377,,,,,,2003
4378,,,,,,2003
4379,,,,,,2003
4380,,,,,,2003
4381,,,,,,2003
4382,,,,,,2003
4383,,,,,,2003
4384,,,,,,2003
4385,,,,,,2003
4386,,,,,,2003
4387,,,,,,2003
4388,,,,,,2003
4389,,,,,,2003
4390,,,,,,2003
4391,,,,,,2003
4392,,,,,,2003
4393,,,,,,2003
4394,,,,,,2003
4395,,,,,,2003
4396,,,,,,2003
4397,,,,,,2003
4398,,,,,,2003
4399,,,,,,2003
4400,,,,,,2003
4401,,,,,,2003
4402,,,,,,2003
4403,,,,,,2003
4404,,,,,,2003
4405,,,,,,2003
4406,,,,,,2003
4407,,,,,,2003
4408,,,,,,2003
4409,,,,,,2003
4410,,,,,,2004
4411,,,,,,2004
4412,,,,,,2004
4413,,,,,,2004
4414,,,,,,2004
4415,,,,,,2004
4416,,,,,,2004
4417,,,,,,2004
4418,,,,,,2004
4419,,,,,,2004
4420,,,,,,2004
4421,,,,,,2004
4422,,,,,,2004
4423,,,,,,2004
4424,,,,,,2004
4425,,,,,,2004
4426,,,,,,2004
4427,,,,,,2004
4428,,,,,,2004
4429,,,,,,2004
4430,,,,,,2004
4431,,,,,,2004
4432,,,,,,2004
4433,,,,,,2004
4434,,,,,,2004
4435,,,,,,2004
4436,,,,,,2004
4437,,,,,,2004
4438,,,,,,2004
4439,,,,,,2004
4440,,,,,,2004
4441,,,,,,2004
4442,,,,,,2004
4443,,,,,,2004
4444,,,,,,2004
4445,,,,,,2004
4446,,,,,,2004
4447,,,,,,2004
4448,,,,,,2004
4449,,,,,,2004
4450,,,,,,2004
4451,,,,,,2004
4452,,,,,,2004
4453,,,,,,2004
4454,,,,,,2004
4455,,,,,,2004
4456,,,,,,2004
4457,,,,,,2004
4458,,,,,,2004
4459,,,,,,2004
4460,,,,,,2004
4461,,,,,,2004
4462,,,,,,2004
4463,,,,,,2004
4464,,,,,,2004
4465,,,,,,2004
4466,,,,,,2004
4467,,,,,,2004
4468,,,,,,2004
4469,,,,,,2004
4470,,,,,,2004
4471,,,,,,2004
4472,,,,,,2004
4473,,,,,,2004
4474,,,,,,2004
4475,,,,,,2004
4476,,,,,,2004
4477,,,,,,2004
4478,,,,,,2004
4479,,,,,,2004
4480,,,,,,2004
4481,,,,,,2004
4482,,,,,,2004
4483,,,,,,2004
4484,,,,,,2004
4485,,,,,,2004
4486,,,,,,2004
4487,,,,,,2004
4488,,,,,,2004
4489,,,,,,2004
4490,,,,,,2004
4491,,,,,,2004
4492,,,,,,2004
4493,,,,,,2004
4494,,,,,,2004
4495,,,,,,2004
4496,,,,,,2004
4497,,,,,,2004
4498,,,,,,2004
4499,,,,,,2004
4500,,,,,,2005
4501,,,,,,2005
4502,,,,,,2005
4503,,,,,,2005
4504,,,,,,2005
4505,,,,,,2005
4506,,,,,,2005
4507,,,,,,2005
4508,,,,,,2005
4509,,,,,,2005
4510,,,,,,2005
4511,,,,,,2005
4512,,,,,,2005
4513,,,,,,2005
4514,,,,,,2005
4515,,,,,,2005
4516,,,,,,2005
4517,,,,,,2005
4518,,,,,,2005
4519,,,,,,2005
4520,,,,,,2005
4521,,,,,,2005
4522,,,,,,2005
4523,,,,,,2005
4524,,,,,,2005
4525,,,,,,2005
4526,,,,,,2005
4527,,,,,,2005
4528,,,,,,2005
4529,,,,,,2005
4530,,,,,,2005
4531,,,,,,2005
4532,,,,,,2005
4533,,,,,,2005
4534,,,,,,2005
4535,,,,,,2005
4536,,,,,,2005
4537,,,,,,2005
4538,,,,,,2005
4539,,,,,,2005
4540,,,,,,2005
4541,,,,,,2005
4542,,,,,,2005
4543,,,,,,2005
4544,,,,,,2005
4545,,,,,,2005
4546,,,,,,2005
4547,,,,,,2005
4548,,,,,,2005
4549,,,,,,2005
4550,,,,,,2005
4551,,,,,,2005
4552,,,,,,2005
4553,,,,,,2005
4554,,,,,,2005
4555,,,,,,2005
4556,,,,,,2005
4557,,,,,,2005
4558,,,,,,2005
4559,,,,,,2005
4560,,,,,,2005
4561,,,,,,2005
4562,,,,,,2005
4563,,,,,,2005
4564,,,,,,2005
4565,,,,,,2005
4566,,,,,,2005
4567,,,,,,2005
4568,,,,,,2005
4569,,,,,,2005
4570,,,,,,2005
4571,,,,,,2005
4572,,,,,,2005
4573,,,,,,2005
4574,,,,,,2005
4575,,,,,,2005
4576,,,,,,2005
4577,,,,,,2005
4578,,,,,,2005
4579,,,,,,2005
4580,,,,,,2005
4581,,,,,,2005
4582,,,,,,2005
4583,,,,,,2005
4584,,,,,,2005
4585,,,,,,2005
4586,,,,,,2005
4587,,,,,,2005
4588,,,,,,2005
4589,,,,,,2005
4590,,,,,,2006
4591,,,,,,2006
4592,,,,,,2006
4593,,,,,,2006
4594,,,,,,2006
4595,,,,,,2006
4596,,,,,,2006
4597,,,,,,2006
4598,,,,,,2006
4599,,,,,,2006
4600,,,,,,2006
4601,,,,,,2006
4602,,,,,,2006
4603,,,,,,2006
4604,,,,,,2006
4605,,,,,,2006
4606,,,,,,2006
4607,,,,,,2006
4608,,,,,,2006
4609,,,,,,2006
4610,,,,,,2006
4611,,,,,,2006
4612,,,,,,2006
4613,,,,,,2006
4614,,,,,,2006
4615,,,,,,2006
4616,,,,,,2006
4617,,,,,,2006
4618,,,,,,2006
4619,,,,,,2006
4620,,,,,,2006
4621,,,,,,2006
4622,,,,,,2006
4623,,,,,,2006
4624,,,,,,2006
4625,,,,,,2006
4626,,,,,,2006
4627,,,,,,2006
4628,,,,,,2006
4629,,,,,,2006
4630,,,,,,2006
4631,,,,,,2006
4632,,,,,,2006
4633,,,,,,2006
4634,,,,,,2006
4635,,,,,,2006
4636,,,,,,2006
4637,,,,,,2006
4638,,,,,,2006
4639,,,,,,2006
4640,,,,,,2006
4641,,,,,,2006
4642,,,,,,2006
4643,,,,,,2006
4644,,,,,,2006
4645,,,,,,2006
4646,,,,,,2006
4647,,,,,,2006
4648,,,,,,2006
4649,,,,,,2006
4650,,,,,,2006
4651,,,,,,2006
4652,,,,,,2006
4653,,,,,,2006
4654,,,,,,2006
4655,,,,,,2006
4656,,,,,,2006
4657,,,,,,2006
4658,,,,,,2006
4659,,,,,,2006
4660,,,,,,2006
4661,,,,,,2006
4662,,,,,,2006
4663,,,,,,2006
4664,,,,,,2006
4665,,,,,,2006
4666,,,,,,2006
4667,,,,,,2006
4668,,,,,,2006
4669,,,,,,2006
4670,,,,,,2006
4671,,,,,,2006
4672,,,,,,2006
4673,,,,,,2006
4674,,,,,,2006
4675,,,,,,2006
4676,,,,,,2006
4677,,,,,,2006
4678,,,,,,2006
4679,,,,,,2006
4680,,,,,,2007
4681,,,,,,2007
4682,,,,,,2007
4683,,,,,,2007
4684,,,,,,2007
4685,,,,,,2007
4686,,,,,,2007
4687,,,,,,2007
4688,,,,,,2007
4689,,,,,,2007
4690,,,,,,2007
4691,,,,,,2007
4692,,,,,,2007
4693,,,,,,2007
4694,,,,,,2007
4695,,,,,,2007
4696,,,,,,2007
4697,,,,,,2007
4698,,,,,,2007
4699,,,,,,2007
4700,,,,,,2007
4701,,,,,,2007
4702,,,,,,2007
4703,,,,,,2007
4704,,,,,,2007
4705,,,,,,2007
4706,,,,,,2007
4707,,,,,,2007
4708,,,,,,2007
4709,,,,,,2007
4710,,,,,,2007
4711,,,,,,2007
4712,,,,,,2007
4713,,,,,,2007
4714,,,,,,2007
4715,,,,,,2007
4716,,,,,,2007
4717,,,,,,2007
4718,,,,,,2007
4719,,,,,,2007
4720,,,,,,2007
4721,,,,,,2007
4722,,,,,,2007
4723,,,,,,2007
4724,,,,,,2007
4725,,,,,,2007
4726,,,,,,2007
4727,,,,,,2007
4728,,,,,,2007
4729,,,,,,2007
4730,,,,,,2007
4731,,,,,,2007
4732,,,,,,2007
4733,,,,,,2007
4734,,,,,,2007
4735,,,,,,2007
4736,,,,,,2007
4737,,,,,,2007
4738,,,,,,2007
4739,,,,,,2007
4740,,,,,,2007
4741,,,,,,2007
4742,,,,,,2007
4743,,,,,,2007
4744,,,,,,2007
4745,,,,,,2007
4746,,,,,,2007
4747,,,,,,2007
4748,,,,,,2007
4749,,,,,,2007
4750,,,,,,2007
4751,,,,,,2007
4752,,,,,,2007
4753,,,,,,2007
4754,,,,,,2007
4755,,,,,,2007
4756,,,,,,2007
4757,,,,,,2007
4758,,,,,,2007
4759,,,,,,2007
4760,,,,,,2007
4761,,,,,,2007
4762,,,,,,2007
4763,,,,,,2007
4764,,,,,,2007
4765,,,,,,2007
4766,,,,,,2007
4767,,,,,,2007
4768,,,,,,2007
4769,,,,,,2007
4770,,,,,,2008
4771,,,,,,2008
4772,,,,,,2008
4773,,,,,,2008
4774,,,,,,2008
4775,,,,,,2008
4776,,,,,,2008
4777,,,,,,2008
4778,,,,,,2008
4779,,,,,,2008
4780,,,,,,2008
4781,,,,,,2008
4782,,,,,,2008
4783,,,,,,2008
4784,,,,,,2008
4785,,,,,,2008
4786,,,,,,2008
4787,,,,,,2008
4788,,,,,,2008
4789,,,,,,2008
4790,,,,,,2008
4791,,,,,,2008
4792,,,,,,2008
4793,,,,,,2008
4794,,,,,,2008
4795,,,,,,2008
4796,,,,,,2008
4797,,,,,,2008
4798,,,,,,2008
4799,,,,,,2008
4800,,,,,,2008
4801,,,,,,2008
4802,,,,,,2008
4803,,,,,,2008
4804,,,,,,2008
4805,,,,,,2008
4806,,,,,,2008
4807,,,,,,2008
4808,,,,,,2008
4809,,,,,,2008
4810,,,,,,2008
4811,,,,,,2008
4812,,,,,,2008
4813,,,,,,2008
4814,,,,,,2008
4815,,,,,,2008
4816,,,,,,2008
4817,,,,,,2008
4818,,,,,,2008
4819,,,,,,2008
4820,,,,,,2008
4821,,,,,,2008
4822,,,,,,2008
4823,,,,,,2008
4824,,,,,,2008
4825,,,,,,2008
4826,,,,,,2008
4827,,,,,,2008
4828,,,,,,2008
4829,,,,,,2008
4830,,,,,,2008
4831,,,,,,2008
4832,,,,,,2008
4833,,,,,,2008
4834,,,,,,2008
4835,,,,,,2008
4836,,,,,,2008
4837,,,,,,2008
4838,,,,,,2008
4839,,,,,,2008
4840,,,,,,2008
4841,,,,,,2008
4842,,,,,,2008
4843,,,,,,2008
4844,,,,,,2008
4845,,,,,,2008
4846,,,,,,2008
4847,,,,,,2008
4848,,,,,,2008
4849,,,,,,2008
4850,,,,,,2008
4851,,,,,,2008
4852,,,,,,2008
4853,,,,,,2008
4854,,,,,,2008
4855,,,,,,2008
4856,,,,,,2008
4857,,,,,,2008
4858,,,,,,2008
4859,,,,,,2008
4860,,,,,,2009
4861,,,,,,2009
4862,,,,,,2009
4863,,,,,,2009
4864,,,,,,2009
4865,,,,,,2009
4866,,,,,,2009
4867,,,,,,2009
4868,,,,,,2009
4869,,,,,,2009
4870,,,,,,2009
4871,,,,,,2009
4872,,,,,,2009
4873,,,,,,2009
4874,,,,,,2009
4875,,,,,,2009
4876,,,,,,2009
4877,,,,,,2009
4878,,,,,,2009
4879,,,,,,2009
4880,,,,,,2009
4881,,,,,,2009
4882,,,,,,2009
4883,,,,,,2009
4884,,,,,,2009
4885,,,,,,2009
4886,,,,,,2009
4887,,,,,,2009
4888,,,,,,2009
4889,,,,,,2009
4890,,,,,,2009
4891,,,,,,2009
4892,,,,,,2009
4893,,,,,,2009
4894,,,,,,2009
4895,,,,,,2009
4896,,,,,,2009
4897,,,,,,2009
4898,,,,,,2009
4899,,,,,,2009
4900,,,,,,2009
4901,,,,,,2009
4902,,,,,,2009
4903,,,,,,2009
4904,,,,,,2009
4905,,,,,,2009
4906,,,,,,2009
4907,,,,,,2009
4908,,,,,,2009
4909,,,,,,2009
4910,,,,,,2009
4911,,,,,,2009
4912,,,,,,2009
4913,,,,,,2009
4914,,,,,,2009
4915,,,,,,2009
4916,,,,,,2009
4917,,,,,,2009
4918,,,,,,2009
4919,,,,,,2009
4920,,,,,,2009
4921,,,,,,2009
4922,,,,,,2009
4923,,,,,,2009
4924,,,,,,2009
4925,,,,,,2009
4926,,,,,,2009
4927,,,,,,2009
4928,,,,,,2009
4929,,,,,,2009
4930,,,,,,2009
4931,,,,,,2009
4932,,,,,,2009
4933,,,,,,2009
4934,,,,,,2009
4935,,,,,,2009
4936,,,,,,2009
4937,,,,,,2009
4938,,,,,,2009
4939,,,,,,2009
4940,,,,,,2009
4941,,,,,,2009
4942,,,,,,2009
4943,,,,,,2009
4944,,,,,,2009
4945,,,,,,2009
4946,,,,,,2009
4947,,,,,,2009
4948,,,,,,2009
4949,,,,,,2009
4950,,,,,,2010
4951,,,,,,2010
4952,,,,,,2010
4953,,,,,,2010
4954,,,,,,2010
4955,,,,,,2010
4956,,,,,,2010
4957,,,,,,2010
4958,,,,,,2010
4959,,,,,,2010
4960,,,,,,2010
4961,,,,,,2010
4962,,,,,,2010
4963,,,,,,2010
4964,,,,,,2010
4965,,,,,,2010
4966,,,,,,2010
4967,,,,,,2010
4968,,,,,,2010
4969,,,,,,2010
4970,,,,,,2010
4971,,,,,,2010
4972,,,,,,2010
4973,,,,,,2010
4974,,,,,,2010
4975,,,,,,2010
4976,,,,,,2010
4977,,,,,,2010
4978,,,,,,2010
4979,,,,,,2010
4980,,,,,,2010
4981,,,,,,2010
4982,,,,,,2010
4983,,,,,,2010
4984,,,,,,2010
4985,,,,,,2010
4986,,,,,,2010
4987,,,,,,2010
4988,,,,,,2010
4989,,,,,,2010
4990,,,,,,2010
4991,,,,,,2010
4992,,,,,,2010
4993,,,,,,2010
4994,,,,,,2010
4995,,,,,,2010
4996,,,,,,2010
4997,,,,,,2010
4998,,,,,,2010
4999,,,,,,2010
5000,,,,,,2010
5001,,,,,,2010
5002,,,,,,2010
5003,,,,,,2010
5004,,,,,,2010
5005,,,,,,2010
5006,,,,,,2010
5007,,,,,,2010
5008,,,,,,2010
5009,,,,,,2010
5010,,,,,,2010
5011,,,,,,2010
5012,,,,,,2010
5013,,,,,,2010
5014,,,,,,2010
5015,,,,,,2010
5016,,,,,,2010
5017,,,,,,2010
5018,,,,,,2010
5019,,,,,,2010
5020,,,,,,2010
5021,,,,,,2010
5022,,,,,,2010
5023,,,,,,2010
5024,,,,,,2010
5025,,,,,,2010
5026,,,,,,2010
5027,,,,,,2010
5028,,,,,,2010
5029,,,,,,2010
5030,,,,,,2010
5031,,,,,,2010
5032,,,,,,2010
5033,,,,,,2010
5034,,,,,,2010
5035,,,,,,2010
5036,,,,,,2010
5037,,,,,,2010
5038,,,,,,2010
5039,,,,,,2010
5040,,,,,,2011
5041,,,,,,2011
5042,,,,,,2011
5043,,,,,,2011
5044,,,,,,2011
5045,,,,,,2011
5046,,,,,,2011
5047,,,,,,2011
5048,,,,,,2011
5049,,,,,,2011
5050,,,,,,2011
5051,,,,,,2011
5052,,,,,,2011
5053,,,,,,2011
5054,,,,,,2011
5055,,,,,,2011
5056,,,,,,2011
5057,,,,,,2011
5058,,,,,,2011
5059,,,,,,2011
5060,,,,,,2011
5061,,,,,,2011
5062,,,,,,2011
5063,,,,,,2011
5064,,,,,,2011
5065,,,,,,2011
5066,,,,,,2011
5067,,,,,,2011
5068,,,,,,2011
5069,,,,,,2011
5070,,,,,,2011
5071,,,,,,2011
5072,,,,,,2011
5073,,,,,,2011
5074,,,,,,2011
5075,,,,,,2011
5076,,,,,,2011
5077,,,,,,2011
5078,,,,,,2011
5079,,,,,,2011
5080,,,,,,2011
5081,,,,,,2011
5082,,,,,,2011
5083,,,,,,2011
5084,,,,,,2011
5085,,,,,,2011
5086,,,,,,2011
5087,,,,,,2011
5088,,,,,,2011
5089,,,,,,2011
5090,,,,,,2011
5091,,,,,,2011
5092,,,,,,2011
5093,,,,,,2011
5094,,,,,,2011
5095,,,,,,2011
5096,,,,,,2011
5097,,,,,,2011
5098,,,,,,2011
5099,,,,,,2011
5100,,,,,,2011
5101,,,,,,2011
5102,,,,,,2011
5103,,,,,,2011
5104,,,,,,2011
5105,,,,,,2011
5106,,,,,,2011
5107,,,,,,2011
5108,,,,,,2011
5109,,,,,,2011
5110,,,,,,2011
5111,,,,,,2011
5112,,,,,,2011
5113,,,,,,2011
5114,,,,,,2011
5115,,,,,,2011
5116,,,,,,2011
5117,,,,,,2011
5118,,,,,,2011
5119,,,,,,2011
5120,,,,,,2011
5121,,,,,,2011
5122,,,,,,2011
5123,,,,,,2011
5124,,,,,,2011
5125,,,,,,2011
5126,,,,,,2011
5127,,,,,,2011
5128,,,,,,2011
5129,,,,,,2011
5130,,,,,,2012
5131,,,,,,2012
5132,,,,,,2012
5133,,,,,,2012
5134,,,,,,2012
5135,,,,,,2012
5136,,,,,,2012
5137,,,,,,2012
5138,,,,,,2012
5139,,,,,,2012
5140,,,,,,2012
5141,,,,,,2012
5142,,,,,,2012
5143,,,,,,2012
5144,,,,,,2012
5145,,,,,,2012
5146,,,,,,2012
5147,,,,,,2012
5148,,,,,,2012
5149,,,,,,2012
5150,,,,,,2012
5151,,,,,,2012
5152,,,,,,2012
5153,,,,,,2012
5154,,,,,,2012
5155,,,,,,2012
5156,,,,,,2012
5157,,,,,,2012
5158,,,,,,2012
5159,,,,,,2012
5160,,,,,,2012
5161,,,,,,2012
5162,,,,,,2012
5163,,,,,,2012
5164,,,,,,2012
5165,,,,,,2012
5166,,,,,,2012
5167,,,,,,2012
5168,,,,,,2012
5169,,,,,,2012
5170,,,,,,2012
5171,,,,,,2012
5172,,,,,,2012
5173,,,,,,2012
5174,,,,,,2012
5175,,,,,,2012
5176,,,,,,2012
5177,,,,,,2012
5178,,,,,,2012
5179,,,,,,2012
5180,,,,,,2012
5181,,,,,,2012
5182,,,,,,2012
5183,,,,,,2012
5184,,,,,,2012
5185,,,,,,2012
5186,,,,,,2012
5187,,,,,,2012
5188,,,,,,2012
5189,,,,,,2012
5190,,,,,,2012
5191,,,,,,2012
5192,,,,,,2012
5193,,,,,,2012
5194,,,,,,2012
5195,,,,,,2012
5196,,,,,,2012
5197,,,,,,2012
5198,,,,,,2012
5199,,,,,,2012
5200,,,,,,2012
5201,,,,,,2012
5202,,,,,,2012
5203,,,,,,2012
5204,,,,,,2012
5205,,,,,,2012
5206,,,,,,2012
5207,,,,,,2012
5208,,,,,,2012
5209,,,,,,2012
5210,,,,,,2012
5211,,,,,,2012
5212,,,,,,2012
5213,,,,,,2012
5214,,,,,,2012
5215,,,,,,2012
5216,,,,,,2012
5217,,,,,,2012
5218,,,,,,2012
5219,,,,,,2012
5220,,,,,,2013
5221,,,,,,2013
5222,,,,,,2013
5223,,,,,,2013
5224,,,,,,2013
5225,,,,,,2013
5226,,,,,,2013
5227,,,,,,2013
5228,,,,,,2013
5229,,,,,,2013
5230,,,,,,2013
5231,,,,,,2013
5232,,,,,,2013
5233,,,,,,2013
5234,,,,,,2013
5235,,,,,,2013
5236,,,,,,2013
5237,,,,,,2013
5238,,,,,,2013
5239,,,,,,2013
5240,,,,,,2013
5241,,,,,,2013
5242,,,,,,2013
5243,,,,,,2013
5244,,,,,,2013
5245,,,,,,2013
5246,,,,,,2013
5247,,,,,,2013
5248,,,,,,2013
5249,,,,,,2013
5250,,,,,,2013
5251,,,,,,2013
5252,,,,,,2013
5253,,,,,,2013
5254,,,,,,2013
5255,,,,,,2013
5256,,,,,,2013
5257,,,,,,2013
5258,,,,,,2013
5259,,,,,,2013
5260,,,,,,2013
5261,,,,,,2013
5262,,,,,,2013
5263,,,,,,2013
5264,,,,,,2013
5265,,,,,,2013
5266,,,,,,2013
5267,,,,,,2013
5268,,,,,,2013
5269,,,,,,2013
5270,,,,,,2013
5271,,,,,,2013
5272,,,,,,2013
5273,,,,,,2013
5274,,,,,,2013
5275,,,,,,2013
5276,,,,,,2013
5277,,,,,,2013
5278,,,,,,2013
5279,,,,,,2013
5280,,,,,,2013
5281,,,,,,2013
5282,,,,,,2013
5283,,,,,,2013
5284,,,,,,2013
5285,,,,,,2013
5286,,,,,,2013
5287,,,,,,2013
5288,,,,,,2013
5289,,,,,,2013
5290,,,,,,2013
5291,,,,,,2013
5292,,,,,,2013
5293,,,,,,2013
5294,,,,,,2013
5295,,,,,,2013
5296,,,,,,2013
5297,,,,,,2013
5298,,,,,,2013
5299,,,,,,2013
5300,,,,,,2013
5301,,,,,,2013
5302,,,,,,2013
5303,,,,,,2013
5304,,,,,,2013
5305,,,,,,2013
5306,,,,,,2013
5307,,,,,,2013
5308,,,,,,2013
5309,,,,,,2013
5310,,,,,,2014
5311,,,,,,2014
5312,,,,,,2014
5313,,,,,,2014
5314,,,,,,2014
5315,,,,,,2014
5316,,,,,,2014
5317,,,,,,2014
5318,,,,,,2014
5319,,,,,,2014
5320,,,,,,2014
5321,,,,,,2014
5322,,,,,,2014
5323,,,,,,2014
5324,,,,,,2014
5325,,,,,,2014
5326,,,,,,2014
5327,,,,,,2014
5328,,,,,,2014
5329,,,,,,2014
5330,,,,,,2014
5331,,,,,,2014
5332,,,,,,2014
5333,,,,,,2014
5334,,,,,,2014
5335,,,,,,2014
5336,,,,,,2014
5337,,,,,,2014
5338,,,,,,2014
5339,,,,,,2014
5340,,,,,,2014
5341,,,,,,2014
5342,,,,,,2014
5343,,,,,,2014
5344,,,,,,2014
5345,,,,,,2014
5346,,,,,,2014
5347,,,,,,2014
5348,,,,,,2014
5349,,,,,,2014
5350,,,,,,2014
5351,,,,,,2014
5352,,,,,,2014
5353,,,,,,2014
5354,,,,,,2014
5355,,,,,,2014
5356,,,,,,2014
5357,,,,,,2014
5358,,,,,,2014
5359,,,,,,2014
5360,,,,,,2014
5361,,,,,,2014
5362,,,,,,2014
5363,,,,,,2014
5364,,,,,,2014
5365,,,,,,2014
5366,,,,,,2014
5367,,,,,,2014
5368,,,,,,2014
5369,,,,,,2014
5370,,,,,,2014
5371,,,,,,2014
5372,,,,,,2014
5373,,,,,,2014
5374,,,,,,2014
5375,,,,,,2014
5376,,,,,,2014
5377,,,,,,2014
5378,,,,,,2014
5379,,,,,,2014
5380,,,,,,2014
5381,,,,,,2014
5382,,,,,,2014
5383,,,,,,2014
5384,,,,,,2014
5385,,,,,,2014
5386,,,,,,2014
5387,,,,,,2014
5388,,,,,,2014
5389,,,,,,2014
5390,,,,,,2014
5391,,,,,,2014
5392,,,,,,2014
5393,,,,,,2014
5394,,,,,,2014
5395,,,,,,2014
5396,,,,,,2014
5397,,,,,,2014
5398,,,,,,2014
5399,,,,,,2014
5400,,,,,,2015
5401,,,,,,2015
5402,,,,,,2015
5403,,,,,,2015
5404,,,,,,2015
5405,,,,,,2015
5406,,,,,,2015
5407,,,,,,2015
5408,,,,,,2015
5409,,,,,,2015
5410,,,,,,2015
5411,,,,,,2015
5412,,,,,,2015
5413,,,,,,2015
5414,,,,,,2015
5415,,,,,,2015
5416,,,,,,2015
5417,,,,,,2015
5418,,,,,,2015
5419,,,,,,2015
5420,,,,,,2015
5421,,,,,,2015
5422,,,,,,2015
5423,,,,,,2015
5424,,,,,,2015
5425,,,,,,2015
5426,,,,,,2015
5427,,,,,,2015
5428,,,,,,2015
5429,,,,,,2015
5430,,,,,,2015
5431,,,,,,2015
5432,,,,,,2015
5433,,,,,,2015
5434,,,,,,2015
5435,,,,,,2015
5436,,,,,,2015
5437,,,,,,2015
5438,,,,,,2015
5439,,,,,,2015
5440,,,,,,2015
5441,,,,,,2015
5442,,,,,,2015
5443,,,,,,2015
5444,,,,,,2015
5445,,,,,,2015
5446,,,,,,2015
5447,,,,,,2015
5448,,,,,,2015
5449,,,,,,2015
5450,,,,,,2015
5451,,,,,,2015
5452,,,,,,2015
5453,,,,,,2015
5454,,,,,,2015
5455,,,,,,2015
5456,,,,,,2015
5457,,,,,,2015
5458,,,,,,2015
5459,,,,,,2015
5460,,,,,,2015
5461,,,,,,2015
5462,,,,,,2015
5463,,,,,,2015
5464,,,,,,2015
5465,,,,,,2015
5466,,,,,,2015
5467,,,,,,2015
5468,,,,,,2015
5469,,,,,,2015
5470,,,,,,2015
5471,,,,,,2015
5472,,,,,,2015
5473,,,,,,2015
5474,,,,,,2015
5475,,,,,,2015
5476,,,,,,2015
5477,,,,,,2015
5478,,,,,,2015
5479,,,,,,2015
5480,,,,,,2015
5481,,,,,,2015
5482,,,,,,2015
5483,,,,,,2015
5484,,,,,,2015
5485,,,,,,2015
5486,,,,,,2015
5487,,,,,,2015
5488,,,,,,2015
5489,,,,,,2015
5490,,,,,,2016
5491,,,,,,2016
5492,,,,,,2016
5493,,,,,,2016
5494,,,,,,2016
5495,,,,,,2016
5496,,,,,,2016
5497,,,,,,2016
5498,,,,,,2016
5499,,,,,,2016
5500,,,,,,2016
5501,,,,,,2016
5502,,,,,,2016
5503,,,,,,2016
5504,,,,,,2016
5505,,,,,,2016
5506,,,,,,2016
5507,,,,,,2016
5508,,,,,,2016
5509,,,,,,2016
5510,,,,,,2016
5511,,,,,,2016
5512,,,,,,2016
5513,,,,,,2016
5514,,,,,,2016
5515,,,,,,2016
5516,,,,,,2016
5517,,,,,,2016
5518,,,,,,2016
5519,,,,,,2016
5520,,,,,,2016
5521,,,,,,2016
5522,,,,,,2016
5523,,,,,,2016
5524,,,,,,2016
5525,,,,,,2016
5526,,,,,,2016
5527,,,,,,2016
5528,,,,,,2016
5529,,,,,,2016
5530,,,,,,2016
5531,,,,,,2016
5532,,,,,,2016
5533,,,,,,2016
5534,,,,,,2016
5535,,,,,,2016
5536,,,,,,2016
5537,,,,,,2016
5538,,,,,,2016
5539,,,,,,2016
5540,,,,,,2016
5541,,,,,,2016
5542,,,,,,2016
5543,,,,,,2016
5544,,,,,,2016
5545,,,,,,2016
5546,,,,,,2016
5547,,,,,,2016
5548,,,,,,2016
5549,,,,,,2016
5550,,,,,,2016
